exp_id,seed,dataset,is_task_reg,train_size,test_size,train_dim,encoder,time_encoder,model,time_model,Accuracy,F1,AUC,Precision,Recall,CrossEntropy,ZeroOneLoss,HingeLoss,MSE,RMSE,MAE,MAPE,R2,Accuracy_train,F1_train,AUC_train,Precision_train,Recall_train,CrossEntropy_train,ZeroOneLoss_train,HingeLoss_train,MSE_train,RMSE_train,MAE_train,MAPE_train,R2_train
4-EmployeeAccess-GLMMEncoder-LGBMClassifier,4,EmployeeAccess,False,26215,6554,9,GLMMEncoder,75932.90625,LGBMClassifier,1.1875,0.938358254501068,0.9677882315420189,0.8073349397851766,0.956501182033097,0.9793448442794901,0.2943701515766943,0.06164174549893198,0.1161122978333842,,,,,,0.986534426854854,0.9928529489178192,0.9976816142317662,0.9920294546043049,0.993677811550152,0.034486227211933305,0.01346557314514596,0.07221056646957849,,,,,
4-EmployeeAccess-GLMMEncoder-LogisticRegression,4,EmployeeAccess,False,26215,6554,9,GLMMEncoder,75932.90625,LogisticRegression,0.046875,0.9453768690875801,0.9715104249562312,0.8394691747927185,0.9583922122782227,0.984992738421817,0.18615319248931708,0.05462313091241988,0.10909368324687214,,,,,,0.9653633415983216,0.9817267055745622,0.9770628560902117,0.9750549670197881,0.9884903748733536,0.0844945262399878,0.0346366584016784,0.093381651726111,,,,,
4-EmployeeAccess-GLMMEncoder-LinearSVC,4,EmployeeAccess,False,26215,6554,9,GLMMEncoder,75932.90625,LinearSVC,0.34375,0.9461397619774183,0.9719418170256737,0.6151519507270393,0.9577067669172933,0.9866064224624819,1.941319750741281,0.053860238022581663,0.10833079035703387,,,,,,0.9652107572000763,0.9816602316602316,0.7851740812379111,0.9742545802897856,0.9891793313069909,1.2539314091502898,0.03478924279992368,0.09353423612435628,,,,,
5-EmployeeAccess-GLMMEncoder-MLPClassifier,5,EmployeeAccess,False,26215,6554,9,GLMMEncoder,74398.359375,MLPClassifier,11.65625,0.9356118400976503,0.9663637812848717,0.838853388040299,0.9483729662077597,0.9850503737406565,0.35526128444721844,0.0643881599023497,0.12541959108941106,,,,,,0.9741369444974252,0.9863245794505627,0.9888177249933694,0.9835076427996782,0.9891576988429485,0.06133606071300415,0.02586305550257484,0.08296776654587068,,,,,
5-EmployeeAccess-GLMMEncoder-RandomForestClassifier,5,EmployeeAccess,False,26215,6554,9,GLMMEncoder,74398.359375,RandomForestClassifier,1.875,0.9346963686298444,0.9658201565245169,0.7973157702307442,0.9495917085427136,0.9826129346766331,0.7312110868069517,0.0653036313701556,0.12633506255721696,,,,,,0.9996185390043868,0.9997977100780839,0.9999981352785674,0.9998381615148082,0.9997572619143944,0.016417116477197635,0.0003814609956132031,0.057486172038909024,,,,,
5-EmployeeAccess-GLMMEncoder-DecisionTreeClassifier,5,EmployeeAccess,False,26215,6554,9,GLMMEncoder,74398.359375,DecisionTreeClassifier,0.046875,0.934848947207812,0.9658263305322129,0.7245013405914853,0.9515849235136414,0.9805004874878128,1.1758230936904532,0.06515105279218802,0.1261824839792493,,,,,,0.9787526225443448,0.9887408784944715,0.9933691451733199,0.9880418535127056,0.989440893276155,0.04747067390618877,0.021247377455655192,0.07835208849895098,,,,,
5-EmployeeAccess-GLMMEncoder-XGBClassifier,5,EmployeeAccess,False,26215,6554,9,GLMMEncoder,74398.359375,XGBClassifier,1.359375,0.9368324687213915,0.9669170529007511,0.8199579541761457,0.9512578616352201,0.9831004224894377,0.328331489504097,0.06316753127860852,0.12419896246566982,,,,,,0.9924089261872974,0.9959776039455864,0.9989930504264457,0.9952332862048071,0.996723035844324,0.025669360181843678,0.007591073812702631,0.06469578485599847,,,,,
5-EmployeeAccess-GLMMEncoder-LGBMClassifier,5,EmployeeAccess,False,26215,6554,9,GLMMEncoder,74398.359375,LGBMClassifier,1.234375,0.9354592615196826,0.9662005593288054,0.8135684107897302,0.9504794843578054,0.9824504387390315,0.3089478357200417,0.06454073848031738,0.1255721696673787,,,,,,0.9864199885561701,0.9928040103492884,0.9976309930322657,0.992082087743395,0.9935269843838498,0.03419068053983491,0.01358001144382992,0.07068472248712569,,,,,
5-EmployeeAccess-GLMMEncoder-LogisticRegression,5,EmployeeAccess,False,26215,6554,9,GLMMEncoder,74398.359375,LogisticRegression,0.078125,0.9385108330790357,0.9678037868498842,0.8558728063048423,0.9519094766619519,0.9842378940526487,0.19814465991546734,0.06148916692096429,0.12252059810802564,,,,,,0.9651344650009537,0.9816340473415586,0.9770168218952672,0.9751676780581284,0.988186746500526,0.0845401739625602,0.03486553499904632,0.09197024604234218,,,,,
5-EmployeeAccess-GLMMEncoder-LinearSVC,5,EmployeeAccess,False,26215,6554,9,GLMMEncoder,74398.359375,LinearSVC,0.328125,0.9392737259688739,0.9682362330407024,0.6053501787455313,0.9513801756587202,0.9857003574910628,2.188796772790453,0.06072627403112607,0.12175770521818736,,,,,,0.9647911501049018,0.9814707004195692,0.7773768401489982,0.9740984259812712,0.9889554171049437,1.2690555818483744,0.035208849895098204,0.09231356093839405,,,,,
6-EmployeeAccess-GLMMEncoder-MLPClassifier,6,EmployeeAccess,False,26215,6554,9,GLMMEncoder,70781.921875,MLPClassifier,15.375,0.931797375648459,0.9642999760402523,0.8219904595723866,0.9489154353976736,0.9801915895437571,0.4004267091567661,0.06820262435154101,0.12847116264876413,,,,,,0.9751668891855808,0.9868306596807801,0.9895605546345818,0.9866909385113268,0.9869704204264962,0.05940093860524146,0.02483311081441919,0.08212855235552165,,,,,
6-EmployeeAccess-GLMMEncoder-RandomForestClassifier,6,EmployeeAccess,False,26215,6554,9,GLMMEncoder,70781.921875,RandomForestClassifier,1.84375,0.9377479401891974,0.9673756596833522,0.8068207275141247,0.9530486844178352,0.9821399577853548,0.6742763244366949,0.06225205981080262,0.12252059810802564,,,,,,0.9999237078008774,0.999959535467163,0.9999993803700031,0.999959535467163,0.999959535467163,0.015613086695172666,7.629219912264062e-05,0.05737173374022506,,,,,
6-EmployeeAccess-GLMMEncoder-DecisionTreeClassifier,6,EmployeeAccess,False,26215,6554,9,GLMMEncoder,70781.921875,DecisionTreeClassifier,0.03125,0.934391211473909,0.9655393492546882,0.7128053830866017,0.9533153980060136,0.9780808572820263,1.3178829626706445,0.06560878852609098,0.125877326823314,,,,,,0.9787144764447835,0.9887222603985609,0.9936699273033924,0.98768423177872,0.989762473192247,0.04548096938154909,0.021285523555216512,0.0785809650963189,,,,,
6-EmployeeAccess-GLMMEncoder-XGBClassifier,6,EmployeeAccess,False,26215,6554,9,GLMMEncoder,70781.921875,XGBClassifier,1.234375,0.9353066829417149,0.9660419670030435,0.8145060948164773,0.9532163742690059,0.9792174054229583,0.32204796569554134,0.06469331705828507,0.12496185535550809,,,,,,0.9930574098798398,0.99632308376096,0.9992051628864478,0.9948759330240065,0.9977744506939668,0.023828246979529177,0.006942590120160186,0.06423803166126263,,,,,
6-EmployeeAccess-GLMMEncoder-LGBMClassifier,6,EmployeeAccess,False,26215,6554,9,GLMMEncoder,70781.921875,LGBMClassifier,1.1875,0.9334757400061031,0.9650976625040025,0.8145696017559978,0.9518395705037107,0.9787303133625589,0.30405603532695086,0.06652425999389688,0.12679279829111992,,,,,,0.9891283616250238,0.9942413772201006,0.9983019713447527,0.9929372830736944,0.9955489013879335,0.031000673931630134,0.010871638374976178,0.06816707991607858,,,,,
