exp_id,seed,dataset,is_task_reg,train_size,test_size,train_dim,encoder,time_encoder,model,time_model,Accuracy,F1,AUC,Precision,Recall,CrossEntropy,ZeroOneLoss,HingeLoss,MSE,RMSE,MAE,MAPE,R2,Accuracy_train,F1_train,AUC_train,Precision_train,Recall_train,CrossEntropy_train,ZeroOneLoss_train,HingeLoss_train,MSE_train,RMSE_train,MAE_train,MAPE_train,R2_train
2-Moneyball-DeleteEncoder-MLPRegressor,2,Moneyball,True,985,247,6,DeleteEncoder,0.140625,MLPRegressor,0.296875,,,,,,,,,0.044967866781903475,0.21205628210902755,0.16630453889323993,0.8085622170687524,0.9518792384461363,,,,,,,,,0.05166788160797409,0.22730570078195153,0.17860906991147554,0.9533423751454534,0.9483321183920259
2-Moneyball-DeleteEncoder-RandomForestRegressor,2,Moneyball,True,985,247,6,DeleteEncoder,0.140625,RandomForestRegressor,0.484375,,,,,,,,,0.06600132988857134,0.2569072398523859,0.20080675395675393,0.9142047756707593,0.9293710267998753,,,,,,,,,0.010536921808463244,0.10264950953834726,0.08014159947597248,0.3816915711293039,0.9894630781915368
2-Moneyball-DeleteEncoder-RidgeCV,2,Moneyball,True,985,247,6,DeleteEncoder,0.140625,RidgeCV,0.015625,,,,,,,,,0.04707154726336806,0.21695978259430493,0.16979619358095957,0.7535244372163936,0.9496280596805291,,,,,,,,,0.05454307952447606,0.23354459857696572,0.18497862495063072,0.9060723877998202,0.945456920475524
2-Moneyball-DeleteEncoder-DecisionTreeRegressor,2,Moneyball,True,985,247,6,DeleteEncoder,0.140625,DecisionTreeRegressor,0.0,,,,,,,,,0.0977036743283949,0.3125758697154899,0.24728359685319626,1.1661981362628564,0.8954458916609068,,,,,,,,,0.05609225270845955,0.2368380305366086,0.18711051020785904,0.8226481206982201,0.9439077472915405
2-Moneyball-DeleteEncoder-XGBRegressor,2,Moneyball,True,985,247,6,DeleteEncoder,0.140625,XGBRegressor,0.703125,,,,,,,,,0.06801617560730785,0.2607991096750674,0.19743076330347525,0.95102475743952,0.927214911392636,,,,,,,,,0.0005703107301481393,0.023881179412837617,0.01682893891266521,0.09596382703038346,0.9994296892698519
2-Moneyball-DeleteEncoder-LGBMRegressor,2,Moneyball,True,985,247,6,DeleteEncoder,0.140625,LGBMRegressor,0.578125,,,,,,,,,0.06432842596857598,0.2536304910072446,0.19581294809874933,0.7778573555008247,0.9311612253660437,,,,,,,,,0.013009546887372766,0.1140594006970612,0.0899095667804135,0.4453920147262816,0.9869904531126272
2-Moneyball-DeleteEncoder-LinearSVR,2,Moneyball,True,985,247,6,DeleteEncoder,0.140625,LinearSVR,0.125,,,,,,,,,0.04737785050134905,0.21766453661850627,0.1699176797376019,0.7851874772798124,0.9493002801763434,,,,,,,,,0.05502026502348371,0.23456398918735097,0.18446826699557328,0.8776745932400611,0.9449797349765163
2-Avocado-DeleteEncoder-MLPRegressor,2,Avocado,True,14599,3650,11,DeleteEncoder,0.078125,MLPRegressor,10.78125,,,,,,,,,0.40318661593403504,0.6349697756067095,0.4761773459797414,2.150787976182515,0.586235619985092,,,,,,,,,0.38435698136622726,0.6199653065827372,0.4626248489223174,1.8165961290990633,0.6156430186337727
2-Avocado-DeleteEncoder-RandomForestRegressor,2,Avocado,True,14599,3650,11,DeleteEncoder,0.078125,RandomForestRegressor,14.90625,,,,,,,,,0.14445414282230826,0.3800712338790036,0.2622043241398538,1.1312755069639873,0.8517560442650303,,,,,,,,,0.01900683889578814,0.13786529257136526,0.09528448707823883,0.3648584969946584,0.9809931611042119
2-Avocado-DeleteEncoder-RidgeCV,2,Avocado,True,14599,3650,11,DeleteEncoder,0.078125,RidgeCV,0.015625,,,,,,,,,0.8872782093180643,0.9419544624439465,0.7540259411642782,1.4121106415866842,0.08944368768607269,,,,,,,,,0.9093119625782277,0.9535785036263285,0.7648800773041146,1.3744334444298838,0.09068803742177234
2-Avocado-DeleteEncoder-DecisionTreeRegressor,2,Avocado,True,14599,3650,11,DeleteEncoder,0.078125,DecisionTreeRegressor,0.09375,,,,,,,,,0.29906030111394827,0.5468640609090601,0.39627924473390597,1.7858594268511783,0.6930937308253071,,,,,,,,,0.20175550486862964,0.4491720214668648,0.32466240209693364,1.3010077151891526,0.7982444951313703
2-Avocado-DeleteEncoder-XGBRegressor,2,Avocado,True,14599,3650,11,DeleteEncoder,0.078125,XGBRegressor,1.609375,,,,,,,,,0.15055953617589457,0.38802002032871263,0.2799340295855997,1.2869966667498534,0.8454904734453206,,,,,,,,,0.05684925664842659,0.23843082151522818,0.17413731495437576,0.7181583806371664,0.9431507433515735
